# 学生表：id|name|gender|phone|collegeCode|major|className|currentBuilding|currentRoom
# 字段以 | 分隔，一行一条记录；# 开头为注释行。
24011309|24011309|男||01|金属材料工程|240113|01A栋|117
24011310|24011310|男||01|金属材料工程|240113|01A栋|117
24011311|24011311|男||01|金属材料工程|240113|01A栋|117
24011312|24011312|男||01|金属材料工程|240113|01A栋|117
24011313|24011313|男||01|金属材料工程|240113|01A栋|118
24011314|24011314|男||01|金属材料工程|240113|01A栋|118
24011315|24011315|男||01|金属材料工程|240113|01A栋|118
24011316|24011316|男||01|金属材料工程|240113|01A栋|118
24011317|24011317|男||01|金属材料工程|240113|01A栋|119
24011318|24011318|男||01|金属材料工程|240113|01A栋|119
24011319|24011319|男||01|金属材料工程|240113|01A栋|119
24011320|24011320|男||01|金属材料工程|240113|01A栋|119
24011321|24011321|男||01|金属材料工程|240113|01A栋|120
24011322|24011322|男||01|金属材料工程|240113|01A栋|120
24011323|24011323|男||01|金属材料工程|240113|01A栋|120
24011324|24011324|男||01|金属材料工程|240113|01A栋|120
24011325|24011325|男||01|金属材料工程|240113|01A栋|121
24011326|24011326|男||01|金属材料工程|240113|01A栋|121
24011327|24011327|男||01|金属材料工程|240113|01A栋|121
24011328|24011328|男||01|金属材料工程|240113|01A栋|121
24011329|24011329|男||01|金属材料工程|240113|01A栋|122
24011330|24011330|男||01|金属材料工程|240113|01A栋|122
24011331|24011331|男||01|金属材料工程|240113|01A栋|122
24011332|24011332|男||01|金属材料工程|240113|01A栋|122
24011333|24011333|男||01|金属材料工程|240113|01A栋|123
24011334|24011334|男||01|金属材料工程|240113|01A栋|123
24011335|24011335|男||01|金属材料工程|240113|01A栋|123
24011336|24011336|男||01|金属材料工程|240113|01A栋|123
24011337|24011337|男||01|金属材料工程|240113|01A栋|124
24011338|24011338|男||01|金属材料工程|240113|01A栋|124
24011339|24011339|男||01|金属材料工程|240113|01A栋|124
24011340|24011340|男||01|金属材料工程|240113|01A栋|124
24011401|24011401|女||01|金属材料工程|240114|01B栋|107
24011402|24011402|女||01|金属材料工程|240114|01B栋|107
24011403|24011403|女||01|金属材料工程|240114|01B栋|107
24011404|24011404|女||01|金属材料工程|240114|01B栋|107
24011405|24011405|女||01|金属材料工程|240114|01B栋|108
24011406|24011406|女||01|金属材料工程|240114|01B栋|108
24011407|24011407|女||01|金属材料工程|240114|01B栋|108
24011408|24011408|女||01|金属材料工程|240114|01B栋|108
24011409|24011409|男||01|金属材料工程|240114|01A栋|125
24011410|24011410|男||01|金属材料工程|240114|01A栋|125
24011411|24011411|男||01|金属材料工程|240114|01A栋|125
24011412|24011412|男||01|金属材料工程|240114|01A栋|125
24011413|24011413|男||01|金属材料工程|240114|01A栋|126
24011414|24011414|男||01|金属材料工程|240114|01A栋|126
24011415|24011415|男||01|金属材料工程|240114|01A栋|126
24011416|24011416|男||01|金属材料工程|240114|01A栋|126
24011417|24011417|男||01|金属材料工程|240114|01A栋|127
24011418|24011418|男||01|金属材料工程|240114|01A栋|127
24011419|24011419|男||01|金属材料工程|240114|01A栋|127
24011420|24011420|男||01|金属材料工程|240114|01A栋|127
24011421|24011421|男||01|金属材料工程|240114|01A栋|128
24011422|24011422|男||01|金属材料工程|240114|01A栋|128
24011423|24011423|男||01|金属材料工程|240114|01A栋|128
24011424|24011424|男||01|金属材料工程|240114|01A栋|128
24011425|24011425|男||01|金属材料工程|240114|01A栋|129
24011426|24011426|男||01|金属材料工程|240114|01A栋|129
24011427|24011427|男||01|金属材料工程|240114|01A栋|129
24011428|24011428|男||01|金属材料工程|240114|01A栋|129
24011429|24011429|男||01|金属材料工程|240114|01A栋|130
24011430|24011430|男||01|金属材料工程|240114|01A栋|130
24011431|24011431|男||01|金属材料工程|240114|01A栋|130
24011432|24011432|男||01|金属材料工程|240114|01A栋|130
24011433|24011433|男||01|金属材料工程|240114|01A栋|131
24011434|24011434|男||01|金属材料工程|240114|01A栋|131
24011435|24011435|男||01|金属材料工程|240114|01A栋|131
24011436|24011436|男||01|金属材料工程|240114|01A栋|131
24011437|24011437|男||01|金属材料工程|240114|01A栋|132
24011438|24011438|男||01|金属材料工程|240114|01A栋|132
24011439|24011439|男||01|金属材料工程|240114|01A栋|132
24011440|24011440|男||01|金属材料工程|240114|01A栋|132
24012101|24012101|女||01|材料成型及控制工程|240121|01B栋|109
24012102|24012102|女||01|材料成型及控制工程|240121|01B栋|109
24012103|24012103|女||01|材料成型及控制工程|240121|01B栋|109
24012104|24012104|女||01|材料成型及控制工程|240121|01B栋|109
24012105|24012105|女||01|材料成型及控制工程|240121|01B栋|110
24012106|24012106|女||01|材料成型及控制工程|240121|01B栋|110
24012107|24012107|女||01|材料成型及控制工程|240121|01B栋|110
24012108|24012108|女||01|材料成型及控制工程|240121|01B栋|110
24012109|24012109|男||01|材料成型及控制工程|240121|01A栋|133
24012110|24012110|男||01|材料成型及控制工程|240121|01A栋|133
24012111|24012111|男||01|材料成型及控制工程|240121|01A栋|133
24012112|24012112|男||01|材料成型及控制工程|240121|01A栋|133
24012113|24012113|男||01|材料成型及控制工程|240121|01A栋|134
24012114|24012114|男||01|材料成型及控制工程|240121|01A栋|134
24012115|24012115|男||01|材料成型及控制工程|240121|01A栋|134
24012116|24012116|男||01|材料成型及控制工程|240121|01A栋|134
24012117|24012117|男||01|材料成型及控制工程|240121|01A栋|135
24012118|24012118|男||01|材料成型及控制工程|240121|01A栋|135
24012119|24012119|男||01|材料成型及控制工程|240121|01A栋|135
24012120|24012120|男||01|材料成型及控制工程|240121|01A栋|135
24012121|24012121|男||01|材料成型及控制工程|240121|01A栋|136
24012122|24012122|男||01|材料成型及控制工程|240121|01A栋|136
24012123|24012123|男||01|材料成型及控制工程|240121|01A栋|136
24012124|24012124|男||01|材料成型及控制工程|240121|01A栋|136
24012125|24012125|男||01|材料成型及控制工程|240121|01A栋|137
24012126|24012126|男||01|材料成型及控制工程|240121|01A栋|137
24012127|24012127|男||01|材料成型及控制工程|240121|01A栋|137
24012128|24012128|男||01|材料成型及控制工程|240121|01A栋|137
24012129|24012129|男||01|材料成型及控制工程|240121|01A栋|138
24012130|24012130|男||01|材料成型及控制工程|240121|01A栋|138
24012131|24012131|男||01|材料成型及控制工程|240121|01A栋|138
24012132|24012132|男||01|材料成型及控制工程|240121|01A栋|138
24012133|24012133|男||01|材料成型及控制工程|240121|01A栋|139
24012134|24012134|男||01|材料成型及控制工程|240121|01A栋|139
24012135|24012135|男||01|材料成型及控制工程|240121|01A栋|139
24012136|24012136|男||01|材料成型及控制工程|240121|01A栋|139
24012137|24012137|男||01|材料成型及控制工程|240121|01A栋|140
24012138|24012138|男||01|材料成型及控制工程|240121|01A栋|140
24012139|24012139|男||01|材料成型及控制工程|240121|01A栋|140
24012140|24012140|男||01|材料成型及控制工程|240121|01A栋|140
24012201|24012201|女||01|材料成型及控制工程|240122|01B栋|111
24012202|24012202|女||01|材料成型及控制工程|240122|01B栋|111
24012203|24012203|女||01|材料成型及控制工程|240122|01B栋|111
24012204|24012204|女||01|材料成型及控制工程|240122|01B栋|111
24012205|24012205|女||01|材料成型及控制工程|240122|01B栋|112
24012206|24012206|女||01|材料成型及控制工程|240122|01B栋|112
24012207|24012207|女||01|材料成型及控制工程|240122|01B栋|112
24012208|24012208|女||01|材料成型及控制工程|240122|01B栋|112
24012209|24012209|男||01|材料成型及控制工程|240122|01A栋|141
24012210|24012210|男||01|材料成型及控制工程|240122|01A栋|141
24012211|24012211|男||01|材料成型及控制工程|240122|01A栋|141
24012212|24012212|男||01|材料成型及控制工程|240122|01A栋|141
24012213|24012213|男||01|材料成型及控制工程|240122|01A栋|142
24012214|24012214|男||01|材料成型及控制工程|240122|01A栋|142
24012215|24012215|男||01|材料成型及控制工程|240122|01A栋|142
24012216|24012216|男||01|材料成型及控制工程|240122|01A栋|142
24012217|24012217|男||01|材料成型及控制工程|240122|01A栋|143
24012218|24012218|男||01|材料成型及控制工程|240122|01A栋|143
24012219|24012219|男||01|材料成型及控制工程|240122|01A栋|143
24012220|24012220|男||01|材料成型及控制工程|240122|01A栋|143
24012221|24012221|男||01|材料成型及控制工程|240122|01A栋|144
24012222|24012222|男||01|材料成型及控制工程|240122|01A栋|144
24012223|24012223|男||01|材料成型及控制工程|240122|01A栋|144
24012224|24012224|男||01|材料成型及控制工程|240122|01A栋|144
24012225|24012225|男||01|材料成型及控制工程|240122|01A栋|145
24012226|24012226|男||01|材料成型及控制工程|240122|01A栋|145
24012227|24012227|男||01|材料成型及控制工程|240122|01A栋|145
24012228|24012228|男||01|材料成型及控制工程|240122|01A栋|145
24012229|24012229|男||01|材料成型及控制工程|240122|01A栋|201
24012230|24012230|男||01|材料成型及控制工程|240122|01A栋|201
24012231|24012231|男||01|材料成型及控制工程|240122|01A栋|201
24012232|24012232|男||01|材料成型及控制工程|240122|01A栋|201
24012233|24012233|男||01|材料成型及控制工程|240122|01A栋|202
24012234|24012234|男||01|材料成型及控制工程|240122|01A栋|202
24012235|24012235|男||01|材料成型及控制工程|240122|01A栋|202
24012236|24012236|男||01|材料成型及控制工程|240122|01A栋|202
24012237|24012237|男||01|材料成型及控制工程|240122|01A栋|203
24012238|24012238|男||01|材料成型及控制工程|240122|01A栋|203
24012239|24012239|男||01|材料成型及控制工程|240122|01A栋|203
24012240|24012240|男||01|材料成型及控制工程|240122|01A栋|203
24012301|24012301|女||01|材料成型及控制工程|240123|01B栋|113
24012302|24012302|女||01|材料成型及控制工程|240123|01B栋|113
24012303|24012303|女||01|材料成型及控制工程|240123|01B栋|113
24012304|24012304|女||01|材料成型及控制工程|240123|01B栋|113
24012305|24012305|女||01|材料成型及控制工程|240123|01B栋|114
24012306|24012306|女||01|材料成型及控制工程|240123|01B栋|114
24012307|24012307|女||01|材料成型及控制工程|240123|01B栋|114
24012308|24012308|女||01|材料成型及控制工程|240123|01B栋|114
24012309|24012309|男||01|材料成型及控制工程|240123|01A栋|204
24012310|24012310|男||01|材料成型及控制工程|240123|01A栋|204
24012311|24012311|男||01|材料成型及控制工程|240123|01A栋|204
24012312|24012312|男||01|材料成型及控制工程|240123|01A栋|204
24012313|24012313|男||01|材料成型及控制工程|240123|01A栋|205
24012314|24012314|男||01|材料成型及控制工程|240123|01A栋|205
24012315|24012315|男||01|材料成型及控制工程|240123|01A栋|205
24012316|24012316|男||01|材料成型及控制工程|240123|01A栋|205
24012317|24012317|男||01|材料成型及控制工程|240123|01A栋|206
24012318|24012318|男||01|材料成型及控制工程|240123|01A栋|206
24012319|24012319|男||01|材料成型及控制工程|240123|01A栋|206
24012320|24012320|男||01|材料成型及控制工程|240123|01A栋|206
24012321|24012321|男||01|材料成型及控制工程|240123|01A栋|207
24012322|24012322|男||01|材料成型及控制工程|240123|01A栋|207
24012323|24012323|男||01|材料成型及控制工程|240123|01A栋|207
24012324|24012324|男||01|材料成型及控制工程|240123|01A栋|207
24012325|24012325|男||01|材料成型及控制工程|240123|01A栋|208
24012326|24012326|男||01|材料成型及控制工程|240123|01A栋|208
24012327|24012327|男||01|材料成型及控制工程|240123|01A栋|208
24012328|24012328|男||01|材料成型及控制工程|240123|01A栋|208
24012329|24012329|男||01|材料成型及控制工程|240123|01A栋|209
24012330|24012330|男||01|材料成型及控制工程|240123|01A栋|209
24012331|24012331|男||01|材料成型及控制工程|240123|01A栋|209
24012332|24012332|男||01|材料成型及控制工程|240123|01A栋|209
24012333|24012333|男||01|材料成型及控制工程|240123|01A栋|210
24012334|24012334|男||01|材料成型及控制工程|240123|01A栋|210
24012335|24012335|男||01|材料成型及控制工程|240123|01A栋|210
24012336|24012336|男||01|材料成型及控制工程|240123|01A栋|210
24012337|24012337|男||01|材料成型及控制工程|240123|01A栋|211
24012338|24012338|男||01|材料成型及控制工程|240123|01A栋|211
24012339|24012339|男||01|材料成型及控制工程|240123|01A栋|211
24012340|24012340|男||01|材料成型及控制工程|240123|01A栋|211
24012401|24012401|女||01|材料成型及控制工程|240124|01B栋|115
24012402|24012402|女||01|材料成型及控制工程|240124|01B栋|115
24012403|24012403|女||01|材料成型及控制工程|240124|01B栋|115
24012404|24012404|女||01|材料成型及控制工程|240124|01B栋|115
24012405|24012405|女||01|材料成型及控制工程|240124|01B栋|116
24012406|24012406|女||01|材料成型及控制工程|240124|01B栋|116
24012407|24012407|女||01|材料成型及控制工程|240124|01B栋|116
24012408|24012408|女||01|材料成型及控制工程|240124|01B栋|116
24012409|24012409|男||01|材料成型及控制工程|240124|01A栋|212
24012410|24012410|男||01|材料成型及控制工程|240124|01A栋|212
24012411|24012411|男||01|材料成型及控制工程|240124|01A栋|212
24012412|24012412|男||01|材料成型及控制工程|240124|01A栋|212
24012413|24012413|男||01|材料成型及控制工程|240124|01A栋|213
24012414|24012414|男||01|材料成型及控制工程|240124|01A栋|213
24012415|24012415|男||01|材料成型及控制工程|240124|01A栋|213
24012416|24012416|男||01|材料成型及控制工程|240124|01A栋|213
24012417|24012417|男||01|材料成型及控制工程|240124|01A栋|214
24012418|24012418|男||01|材料成型及控制工程|240124|01A栋|214
24012419|24012419|男||01|材料成型及控制工程|240124|01A栋|214
24012420|24012420|男||01|材料成型及控制工程|240124|01A栋|214
24012421|24012421|男||01|材料成型及控制工程|240124|01A栋|215
24012422|24012422|男||01|材料成型及控制工程|240124|01A栋|215
24012423|24012423|男||01|材料成型及控制工程|240124|01A栋|215
24012424|24012424|男||01|材料成型及控制工程|240124|01A栋|215
24012425|24012425|男||01|材料成型及控制工程|240124|01A栋|216
24012426|24012426|男||01|材料成型及控制工程|240124|01A栋|216
24012427|24012427|男||01|材料成型及控制工程|240124|01A栋|216
24012428|24012428|男||01|材料成型及控制工程|240124|01A栋|216
24012429|24012429|男||01|材料成型及控制工程|240124|01A栋|217
24012430|24012430|男||01|材料成型及控制工程|240124|01A栋|217
24012431|24012431|男||01|材料成型及控制工程|240124|01A栋|217
24012432|24012432|男||01|材料成型及控制工程|240124|01A栋|217
24012433|24012433|男||01|材料成型及控制工程|240124|01A栋|218
24012434|24012434|男||01|材料成型及控制工程|240124|01A栋|218
24012435|24012435|男||01|材料成型及控制工程|240124|01A栋|218
24012436|24012436|男||01|材料成型及控制工程|240124|01A栋|218
24012437|24012437|男||01|材料成型及控制工程|240124|01A栋|219
24012438|24012438|男||01|材料成型及控制工程|240124|01A栋|219
24012439|24012439|男||01|材料成型及控制工程|240124|01A栋|219
24012440|24012440|男||01|材料成型及控制工程|240124|01A栋|219
24013101|24013101|女||01|焊接技术与工程|240131|01B栋|117
24013102|24013102|女||01|焊接技术与工程|240131|01B栋|117
24013103|24013103|女||01|焊接技术与工程|240131|01B栋|117
24013104|24013104|女||01|焊接技术与工程|240131|01B栋|117
24013105|24013105|女||01|焊接技术与工程|240131|01B栋|118
24013106|24013106|女||01|焊接技术与工程|240131|01B栋|118
24013107|24013107|女||01|焊接技术与工程|240131|01B栋|118
24013108|24013108|女||01|焊接技术与工程|240131|01B栋|118
24013109|24013109|男||01|焊接技术与工程|240131|01A栋|220
24013110|24013110|男||01|焊接技术与工程|240131|01A栋|220
24013111|24013111|男||01|焊接技术与工程|240131|01A栋|220
24013112|24013112|男||01|焊接技术与工程|240131|01A栋|220
24013113|24013113|男||01|焊接技术与工程|240131|01A栋|221
24013114|24013114|男||01|焊接技术与工程|240131|01A栋|221
24013115|24013115|男||01|焊接技术与工程|240131|01A栋|221
24013116|24013116|男||01|焊接技术与工程|240131|01A栋|221
24013117|24013117|男||01|焊接技术与工程|240131|01A栋|222
24013118|24013118|男||01|焊接技术与工程|240131|01A栋|222
24013119|24013119|男||01|焊接技术与工程|240131|01A栋|222
24013120|24013120|男||01|焊接技术与工程|240131|01A栋|222
24013121|24013121|男||01|焊接技术与工程|240131|01A栋|223
24013122|24013122|男||01|焊接技术与工程|240131|01A栋|223
24013123|24013123|男||01|焊接技术与工程|240131|01A栋|223
24013124|24013124|男||01|焊接技术与工程|240131|01A栋|223
24013125|24013125|男||01|焊接技术与工程|240131|01A栋|224
24013126|24013126|男||01|焊接技术与工程|240131|01A栋|224
24013127|24013127|男||01|焊接技术与工程|240131|01A栋|224
24013128|24013128|男||01|焊接技术与工程|240131|01A栋|224
24013129|24013129|男||01|焊接技术与工程|240131|01A栋|225
24013130|24013130|男||01|焊接技术与工程|240131|01A栋|225
24013131|24013131|男||01|焊接技术与工程|240131|01A栋|225
24013132|24013132|男||01|焊接技术与工程|240131|01A栋|225
24013133|24013133|男||01|焊接技术与工程|240131|01A栋|226
24013134|24013134|男||01|焊接技术与工程|240131|01A栋|226
24013135|24013135|男||01|焊接技术与工程|240131|01A栋|226
24013136|24013136|男||01|焊接技术与工程|240131|01A栋|226
24013137|24013137|男||01|焊接技术与工程|240131|01A栋|227
24013138|24013138|男||01|焊接技术与工程|240131|01A栋|227
24013139|24013139|男||01|焊接技术与工程|240131|01A栋|227
24013140|24013140|男||01|焊接技术与工程|240131|01A栋|227
24013201|24013201|女||01|焊接技术与工程|240132|01B栋|119
24013202|24013202|女||01|焊接技术与工程|240132|01B栋|119
24013203|24013203|女||01|焊接技术与工程|240132|01B栋|119
24013204|24013204|女||01|焊接技术与工程|240132|01B栋|119
24013205|24013205|女||01|焊接技术与工程|240132|01B栋|120
24013206|24013206|女||01|焊接技术与工程|240132|01B栋|120
24013207|24013207|女||01|焊接技术与工程|240132|01B栋|120
24013208|24013208|女||01|焊接技术与工程|240132|01B栋|120
24013209|24013209|男||01|焊接技术与工程|240132|01A栋|228
24013210|24013210|男||01|焊接技术与工程|240132|01A栋|228
24013211|24013211|男||01|焊接技术与工程|240132|01A栋|228
24013212|24013212|男||01|焊接技术与工程|240132|01A栋|228
24013213|24013213|男||01|焊接技术与工程|240132|01A栋|229
24013214|24013214|男||01|焊接技术与工程|240132|01A栋|229
24013215|24013215|男||01|焊接技术与工程|240132|01A栋|229
24013216|24013216|男||01|焊接技术与工程|240132|01A栋|229
24013217|24013217|男||01|焊接技术与工程|240132|01A栋|230
24013218|24013218|男||01|焊接技术与工程|240132|01A栋|230
24013219|24013219|男||01|焊接技术与工程|240132|01A栋|230
24013220|24013220|男||01|焊接技术与工程|240132|01A栋|230
24013221|24013221|男||01|焊接技术与工程|240132|01A栋|231
24013222|24013222|男||01|焊接技术与工程|240132|01A栋|231
24013223|24013223|男||01|焊接技术与工程|240132|01A栋|231
24013224|24013224|男||01|焊接技术与工程|240132|01A栋|231
24013225|24013225|男||01|焊接技术与工程|240132|01A栋|232
24013226|24013226|男||01|焊接技术与工程|240132|01A栋|232
24013227|24013227|男||01|焊接技术与工程|240132|01A栋|232
24013228|24013228|男||01|焊接技术与工程|240132|01A栋|232
24013229|24013229|男||01|焊接技术与工程|240132|01A栋|233
24013230|24013230|男||01|焊接技术与工程|240132|01A栋|233
24013231|24013231|男||01|焊接技术与工程|240132|01A栋|233
24013232|24013232|男||01|焊接技术与工程|240132|01A栋|233
24013233|24013233|男||01|焊接技术与工程|240132|01A栋|234
24013234|24013234|男||01|焊接技术与工程|240132|01A栋|234
24013235|24013235|男||01|焊接技术与工程|240132|01A栋|234
24013236|24013236|男||01|焊接技术与工程|240132|01A栋|234
24013237|24013237|男||01|焊接技术与工程|240132|01A栋|235
24013238|24013238|男||01|焊接技术与工程|240132|01A栋|235
24013239|24013239|男||01|焊接技术与工程|240132|01A栋|235
24013240|24013240|男||01|焊接技术与工程|240132|01A栋|235
24013301|24013301|女||01|焊接技术与工程|240133|01B栋|121
24013302|24013302|女||01|焊接技术与工程|240133|01B栋|121
24013303|24013303|女||01|焊接技术与工程|240133|01B栋|121
24013304|24013304|女||01|焊接技术与工程|240133|01B栋|121
24013305|24013305|女||01|焊接技术与工程|240133|01B栋|122
24013306|24013306|女||01|焊接技术与工程|240133|01B栋|122
24013307|24013307|女||01|焊接技术与工程|240133|01B栋|122
24013308|24013308|女||01|焊接技术与工程|240133|01B栋|122
24013309|24013309|男||01|焊接技术与工程|240133|01A栋|236
24013310|24013310|男||01|焊接技术与工程|240133|01A栋|236
24013311|24013311|男||01|焊接技术与工程|240133|01A栋|236
24013312|24013312|男||01|焊接技术与工程|240133|01A栋|236
24013313|24013313|男||01|焊接技术与工程|240133|01A栋|237
24013314|24013314|男||01|焊接技术与工程|240133|01A栋|237
24013315|24013315|男||01|焊接技术与工程|240133|01A栋|237
24013316|24013316|男||01|焊接技术与工程|240133|01A栋|237
24013317|24013317|男||01|焊接技术与工程|240133|01A栋|238
24013318|24013318|男||01|焊接技术与工程|240133|01A栋|238
24013319|24013319|男||01|焊接技术与工程|240133|01A栋|238
24013320|24013320|男||01|焊接技术与工程|240133|01A栋|238
24013321|24013321|男||01|焊接技术与工程|240133|01A栋|239
24013322|24013322|男||01|焊接技术与工程|240133|01A栋|239
24013323|24013323|男||01|焊接技术与工程|240133|01A栋|239
24013324|24013324|男||01|焊接技术与工程|240133|01A栋|239
24013325|24013325|男||01|焊接技术与工程|240133|01A栋|240
24013326|24013326|男||01|焊接技术与工程|240133|01A栋|240
24013327|24013327|男||01|焊接技术与工程|240133|01A栋|240
24013328|24013328|男||01|焊接技术与工程|240133|01A栋|240
24013329|24013329|男||01|焊接技术与工程|240133|01A栋|241
24013330|24013330|男||01|焊接技术与工程|240133|01A栋|241
24013331|24013331|男||01|焊接技术与工程|240133|01A栋|241
24013332|24013332|男||01|焊接技术与工程|240133|01A栋|241
24013333|24013333|男||01|焊接技术与工程|240133|01A栋|242
24013334|24013334|男||01|焊接技术与工程|240133|01A栋|242
24013335|24013335|男||01|焊接技术与工程|240133|01A栋|242
24013336|24013336|男||01|焊接技术与工程|240133|01A栋|242
24013337|24013337|男||01|焊接技术与工程|240133|01A栋|243
24013338|24013338|男||01|焊接技术与工程|240133|01A栋|243
24013339|24013339|男||01|焊接技术与工程|240133|01A栋|243
24013340|24013340|男||01|焊接技术与工程|240133|01A栋|243
24013401|24013401|女||01|焊接技术与工程|240134|01B栋|123
24013402|24013402|女||01|焊接技术与工程|240134|01B栋|123
24013403|24013403|女||01|焊接技术与工程|240134|01B栋|123
24013404|24013404|女||01|焊接技术与工程|240134|01B栋|123
24013405|24013405|女||01|焊接技术与工程|240134|01B栋|124
24013406|24013406|女||01|焊接技术与工程|240134|01B栋|124
24013407|24013407|女||01|焊接技术与工程|240134|01B栋|124
24013408|24013408|女||01|焊接技术与工程|240134|01B栋|124
24013409|24013409|男||01|焊接技术与工程|240134|01A栋|244
24013410|24013410|男||01|焊接技术与工程|240134|01A栋|244
24013411|24013411|男||01|焊接技术与工程|240134|01A栋|244
24013412|24013412|男||01|焊接技术与工程|240134|01A栋|244
